Epoch	Total Loss	PDE Loss1	PDE Loss2	PDE Loss3	Interface Loss12	Interface Loss23	Boundary Loss	Analytical Loss
19700	1.671957	1.671957
19800	1.666142	1.666142
19900	1.658425	1.658425
20000	1.647399	1.647399
20100	1.633494	1.633494
20200	1.615573	1.615573
20300	1.588786	1.588786
20400	1.552754	1.552754
20500	1.507387	1.507387
20600	1.456728	1.456728
20700	1.388564	1.388564
20800	1.300576	1.300576
20900	1.188952	1.188952
21000	1.069002	1.069002
21100	0.950658	0.950658
21200	0.832561	0.832561
21300	0.718628	0.718628
21400	0.606374	0.606374
21500	0.501727	0.501727
21600	0.392112	0.392112
21700	0.287398	0.287398
21800	0.203999	0.203999
21900	0.144864	0.144864
22000	0.102408	0.102408
22100	0.073294	0.073294
22200	0.053817	0.053817
22300	0.040028	0.040028
22400	0.031426	0.031426
22500	0.025198	0.025198
22600	0.020904	0.020904
22700	0.017820	0.017820
22800	0.015478	0.015478
22900	0.013801	0.013801
23000	0.012547	0.012547
23100	0.011447	0.011447
23200	0.010647	0.010647
23300	0.009958	0.009958
23400	0.009356	0.009356
23500	0.008879	0.008879
23600	0.008438	0.008438
23700	0.008046	0.008046
23800	0.007635	0.007635
23900	0.007286	0.007286
24000	0.006968	0.006968
24100	0.006664	0.006664
24200	0.006382	0.006382
24300	0.006075	0.006075
24400	0.005795	0.005795
24500	0.005387	0.005387
24600	0.004941	0.004941
24700	0.004780	0.004780
24800	0.004611	0.004611
24900	0.004438	0.004438
25000	0.004256	0.004256
25100	0.004077	0.004077
25200	0.003910	0.003910
25300	0.003708	0.003708
25400	0.003506	0.003506
25500	0.003283	0.003283
25600	0.003041	0.003041
25700	0.002831	0.002831
25800	0.002533	0.002533
25900	0.002322	0.002322
26000	0.002362	0.002362
26100	0.002031	0.002031
26200	0.001773	0.001773
26300	0.001700	0.001700
26400	0.001635	0.001635
26500	0.001564	0.001564
26600	0.001497	0.001497
26700	0.001421	0.001421
26800	0.001354	0.001354
26900	0.001286	0.001286
27000	0.001209	0.001209
27100	0.001145	0.001145
27200	0.001257	0.001257
27300	0.001073	0.001073
27400	0.000950	0.000950
27500	0.000926	0.000926
27600	0.000908	0.000908
27700	0.000889	0.000889
27800	0.000871	0.000871
27900	0.000853	0.000853
28000	0.000835	0.000835
28100	0.000816	0.000816
28200	0.000798	0.000798
28300	0.000778	0.000778
28400	0.000751	0.000751
28500	0.000723	0.000723
28600	0.000701	0.000701
28700	0.000669	0.000669
28800	0.000673	0.000673
28900	0.000840	0.000840
29000	0.000618	0.000618
29100	0.000610	0.000610
29200	0.000602	0.000602
29300	0.000594	0.000594
29400	0.000586	0.000586
29500	0.000578	0.000578
29600	0.000570	0.000570
29700	0.000562	0.000562
29800	0.000553	0.000553
29900	0.000544	0.000544
30000	0.000535	0.000535
30100	0.000531	0.000531
30200	0.000688	0.000688
30300	0.000517	0.000517
30400	0.000497	0.000497
30500	0.000492	0.000492
30600	0.000488	0.000488
30700	0.000484	0.000484
30800	0.000480	0.000480
30900	0.000476	0.000476
31000	0.000471	0.000471
31100	0.000467	0.000467
31200	0.000462	0.000462
31300	0.000457	0.000457
31400	0.000452	0.000452
31500	0.000447	0.000447
31600	0.000460	0.000460
31700	0.000658	0.000658
31800	0.000592	0.000592
31900	0.000426	0.000426
32000	0.000421	0.000421
32100	0.000417	0.000417
32200	0.000414	0.000414
32300	0.000411	0.000411
32400	0.000408	0.000408
32500	0.000404	0.000404
32600	0.000400	0.000400
32700	0.000499	0.000499
32800	0.000423	0.000423
32900	0.000390	0.000390
33000	0.000388	0.000388
33100	0.000386	0.000386
33200	0.000384	0.000384
33300	0.000382	0.000382
33400	0.000380	0.000380
33500	0.000378	0.000378
33600	0.000376	0.000376
33700	0.000374	0.000374
33800	0.000371	0.000371
33900	0.000369	0.000369
34000	0.000366	0.000366
34100	0.000364	0.000364
34200	0.000361	0.000361
34300	0.000358	0.000358
34400	0.000368	0.000368
34500	0.000408	0.000408
34600	0.000386	0.000386
34700	0.000346	0.000346
34800	0.000345	0.000345
34900	0.000343	0.000343
35000	0.000342	0.000342
35100	0.000340	0.000340
35200	0.000338	0.000338
35300	0.000337	0.000337
35400	0.000335	0.000335
35500	0.000333	0.000333
35600	0.000331	0.000331
35700	0.000329	0.000329
35800	0.000327	0.000327
35900	0.000325	0.000325
36000	0.000434	0.000434
36100	0.000321	0.000321
36200	0.000319	0.000319
36300	0.000317	0.000317
36400	0.000316	0.000316
36500	0.000315	0.000315
36600	0.000314	0.000314
36700	0.000312	0.000312
36800	0.000311	0.000311
36900	0.000310	0.000310
37000	0.000308	0.000308
37100	0.000307	0.000307
37200	0.000305	0.000305
37300	0.000303	0.000303
37400	0.000301	0.000301
37500	0.000300	0.000300
37600	0.000298	0.000298
37700	0.000438	0.000438
37800	0.000425	0.000425
37900	0.000294	0.000294
38000	0.000293	0.000293
38100	0.000294	0.000294
38200	0.000286	0.000286
38300	0.000285	0.000285
38400	0.000283	0.000283
38500	0.000282	0.000282
38600	0.000280	0.000280
38700	0.000279	0.000279
38800	0.000502	0.000502
38900	0.000276	0.000276
39000	0.000274	0.000274
39100	0.000272	0.000272
39200	0.000284	0.000284
39300	0.000351	0.000351
39400	0.000355	0.000355
39500	0.000266	0.000266
39600	0.000264	0.000264
39700	0.000263	0.000263
39800	0.000262	0.000262
39900	0.000261	0.000261
40000	0.000260	0.000260
40100	0.000261	0.000261
40200	0.000264	0.000264
40300	0.000288	0.000288
40400	0.000256	0.000256
40500	0.000254	0.000254
40600	0.000252	0.000252
40700	0.000251	0.000251
40800	0.000252	0.000252
40900	0.000258	0.000258
41000	0.000321	0.000321
41100	0.000246	0.000246
41200	0.000245	0.000245
41300	0.000245	0.000245
41400	0.000244	0.000244
41500	0.000243	0.000243
41600	0.000242	0.000242
41700	0.000241	0.000241
41800	0.000240	0.000240
41900	0.000239	0.000239
42000	0.000238	0.000238
42100	0.000237	0.000237
42200	0.000301	0.000301
42300	0.000245	0.000245
42400	0.000234	0.000234
42500	0.000233	0.000233
42600	0.000232	0.000232
42700	0.000232	0.000232
42800	0.000231	0.000231
42900	0.000230	0.000230
43000	0.000229	0.000229
43100	0.000228	0.000228
43200	0.000227	0.000227
43300	0.000258	0.000258
43400	0.000373	0.000373
43500	0.000306	0.000306
43600	0.000224	0.000224
43700	0.000223	0.000223
43800	0.000223	0.000223
43900	0.000222	0.000222
44000	0.000222	0.000222
44100	0.000221	0.000221
44200	0.000221	0.000221
44300	0.000220	0.000220
44400	0.000220	0.000220
44500	0.000219	0.000219
44600	0.000218	0.000218
44700	0.000217	0.000217
44800	0.000217	0.000217
44900	0.000216	0.000216
45000	0.000215	0.000215
45100	0.000321	0.000321
45200	0.000214	0.000214
45300	0.000215	0.000215
45400	0.000216	0.000216
45500	0.000212	0.000212
