Training Log
Epoch	Total Loss	PDE Loss1	PDE Loss2	PDE Loss3	Interface Loss12	Interface Loss23	Boundary Loss	Analytical Loss
0	1897.360107	1897.360107
100	1872.966309	1872.966309
200	1828.650635	1828.650635
300	1727.500000	1727.500000
400	1574.123291	1574.123291
500	1431.122314	1431.122314
600	1328.249268	1328.249268
700	1255.514404	1255.514404
800	1199.665039	1199.665039
900	1154.086670	1154.086670
1000	1116.077637	1116.077637
1100	1083.878174	1083.878174
1200	1055.915771	1055.915771
1300	1030.803833	1030.803833
1400	1007.369263	1007.369263
1500	984.603638	984.603638
1600	961.650574	961.650574
1700	938.141052	938.141052
1800	914.764404	914.764404
1900	892.410767	892.410767
2000	871.344238	871.344238
2100	851.552368	851.552368
2200	832.964478	832.964478
2300	815.466187	815.466187
2400	798.912354	798.912354
2500	783.156860	783.156860
2600	768.067688	768.067688
2700	753.527954	753.527954
2800	739.428467	739.428467
2900	725.669250	725.669250
3000	712.173218	712.173218
3100	698.899414	698.899414
3200	685.837036	685.837036
3300	672.986694	672.986694
3400	660.347900	660.347900
3500	647.915771	647.915771
3600	635.681824	635.681824
3700	623.635437	623.635437
3800	611.764282	611.764282
3900	600.052612	600.052612
4000	588.475708	588.475708
4100	576.983521	576.983521
4200	565.427795	565.427795
4300	553.285950	553.285950
4400	540.100281	540.100281
4500	527.241760	527.241760
4600	515.146973	515.146973
4700	503.576080	503.576080
4800	492.396576	492.396576
4900	481.534729	481.534729
5000	470.944580	470.944580
5100	460.595581	460.595581
5200	450.466125	450.466125
5300	440.541077	440.541077
5400	430.808594	430.808594
5500	421.259918	421.259918
5600	411.887817	411.887817
5700	402.686646	402.686646
5800	393.651794	393.651794
5900	384.779724	384.779724
6000	376.067322	376.067322
6100	367.511688	367.511688
6200	359.106873	359.106873
6300	350.813293	350.813293
6400	342.131165	342.131165
6500	330.930603	330.930603
6600	319.851349	319.851349
6700	310.171112	310.171112
6800	301.202026	301.202026
6900	292.653290	292.653290
7000	284.304565	284.304565
7100	273.567383	273.567383
7200	261.756989	261.756989
7300	251.839905	251.839905
7400	242.941193	242.941193
7500	234.695908	234.695908
7600	226.940369	226.940369
7700	219.580750	219.580750
7800	212.557404	212.557404
7900	205.829742	205.829742
8000	199.368973	199.368973
8100	193.153748	193.153748
8200	187.167480	187.167480
8300	181.397339	181.397339
8400	175.831985	175.831985
8500	173.253174	173.253174
8600	169.460754	169.460754
8700	164.031372	164.031372
8800	158.490265	158.490265
8900	153.986694	153.986694
9000	150.985825	150.985825
9100	146.044891	146.044891
9200	141.185822	141.185822
9300	135.432129	135.432129
9400	130.130646	130.130646
9500	124.294510	124.294510
9600	117.431259	117.431259
9700	111.318298	111.318298
9800	105.774643	105.774643
9900	100.505234	100.505234
10000	94.881119	94.881119
10100	88.733124	88.733124
10200	83.082535	83.082535
10300	77.994293	77.994293
10400	73.447807	73.447807
10500	69.246033	69.246033
10600	65.265877	65.265877
10700	61.467300	61.467300
10800	57.851059	57.851059
10900	54.416527	54.416527
11000	51.159584	51.159584
11100	48.081402	48.081402
11200	45.199173	45.199173
11300	42.479797	42.479797
11400	39.972980	39.972980
11500	37.675568	37.675568
11600	35.571060	35.571060
11700	33.635925	33.635925
11800	31.860252	31.860252
11900	30.252762	30.252762
12000	28.795176	28.795176
12100	27.448236	27.448236
12200	26.217731	26.217731
12300	25.045731	25.045731
12400	23.902987	23.902987
12500	22.786652	22.786652
12600	21.697372	21.697372
12700	20.624144	20.624144
12800	19.576725	19.576725
12900	18.543625	18.543625
13000	17.529314	17.529314
13100	16.541212	16.541212
13200	15.575403	15.575403
13300	14.637310	14.637310
13400	13.733809	13.733809
13500	12.864680	12.864680
13600	12.016250	12.016250
13700	11.202626	11.202626
13800	10.424046	10.424046
13900	9.693762	9.693762
14000	8.995327	8.995327
14100	8.326862	8.326862
14200	7.699330	7.699330
14300	7.105633	7.105633
14400	6.557654	6.557654
14500	6.047559	6.047559
14600	5.567977	5.567977
14700	5.130197	5.130197
14800	4.719723	4.719723
14900	4.350280	4.350280
15000	4.012027	4.012027
15100	3.700404	3.700404
15200	3.422557	3.422557
15300	3.173902	3.173902
15400	2.951733	2.951733
15500	2.757662	2.757662
15600	2.587096	2.587096
15700	2.439649	2.439649
15800	2.312008	2.312008
15900	2.203949	2.203949
16000	2.112098	2.112098
16100	2.035836	2.035836
16200	1.973110	1.973110
16300	1.921889	1.921889
16400	1.880716	1.880716
16500	1.847520	1.847520
16600	1.821495	1.821495
16700	1.801568	1.801568
16800	1.786431	1.786431
16900	1.775029	1.775029
17000	1.766611	1.766611
17100	1.760505	1.760505
17200	1.756160	1.756160
17300	1.753129	1.753129
17400	1.751017	1.751017
17500	1.749490	1.749490
17600	1.748261	1.748261
17700	1.747090	1.747090
17800	1.745906	1.745906
17900	1.744704	1.744704
18000	1.743449	1.743449
18100	1.742163	1.742163
18200	1.740830	1.740830
18300	1.739440	1.739440
18400	1.737961	1.737961
18500	1.736386	1.736386
18600	1.734710	1.734710
18700	1.732955	1.732955
18800	1.731118	1.731118
18900	1.729136	1.729136
19000	1.726963	1.726963
19100	1.724697	1.724697
19200	1.722521	1.722521
19300	1.720469	1.720469
19400	1.718148	1.718148
19500	1.715403	1.715403
19600	1.712167	1.712167
19700	1.708012	1.708012
19800	1.702304	1.702304
19900	1.694315	1.694315
20000	1.682079	1.682079
20100	1.664671	1.664671
20200	1.634193	1.634193
20300	1.588530	1.588530
20400	1.523967	1.523967
20500	1.429120	1.429120
20600	1.297999	1.297999
20700	1.135940	1.135940
20800	0.969793	0.969793
20900	0.818974	0.818974
21000	0.693725	0.693725
21100	0.592928	0.592928
21200	0.502423	0.502423
21300	0.419431	0.419431
21400	0.348024	0.348024
21500	0.284479	0.284479
21600	0.227115	0.227115
21700	0.185547	0.185547
21800	0.149907	0.149907
21900	0.120072	0.120072
22000	0.097982	0.097982
22100	0.083817	0.083817
22200	0.072964	0.072964
22300	0.063959	0.063959
22400	0.057700	0.057700
22500	0.051191	0.051191
22600	0.045605	0.045605
22700	0.040866	0.040866
22800	0.036372	0.036372
22900	0.032283	0.032283
23000	0.028789	0.028789
23100	0.025017	0.025017
23200	0.022293	0.022293
23300	0.019451	0.019451
23400	0.017097	0.017097
23500	0.015066	0.015066
23600	0.013315	0.013315
23700	0.011832	0.011832
23800	0.010469	0.010469
23900	0.009357	0.009357
24000	0.008217	0.008217
24100	0.007376	0.007376
24200	0.006729	0.006729
24300	0.006172	0.006172
24400	0.005684	0.005684
24500	0.005170	0.005170
24600	0.004644	0.004644
24700	0.004500	0.004500
24800	0.004349	0.004349
24900	0.004150	0.004150
25000	0.003985	0.003985
25100	0.003832	0.003832
25200	0.003692	0.003692
25300	0.003540	0.003540
25400	0.003416	0.003416
25500	0.003239	0.003239
25600	0.003100	0.003100
25700	0.002935	0.002935
25800	0.002846	0.002846
