Training Log
Epoch	Total Loss	PDE Loss1	PDE Loss2	PDE Loss3	Interface Loss12	Interface Loss23	Boundary Loss	Analytical Loss
3700	1157.150513	0.000038	0.000002	0.000023	1.370699	0.048441	1154.312012
3800	1135.828979	0.000025	0.000002	0.000016	1.183204	0.068505	1133.325439
3900	1115.392334	0.000018	0.000001	0.000010	1.013412	0.090729	1113.184082
4000	1095.123047	0.000014	0.000001	0.000005	0.864631	0.114023	1093.165649
4100	1074.245728	0.000010	0.000001	0.000003	0.748604	0.137897	1072.472778
4200	1052.777588	0.000009	0.000001	0.000005	0.659984	0.169117	1051.119385
4300	1032.046631	0.000008	0.000001	0.000004	0.582568	0.205555	1030.470459
4400	1012.710205	0.000008	0.000001	0.000003	0.511394	0.242498	1011.202393
4500	994.632568	0.000008	0.000001	0.000003	0.447218	0.279818	993.178467
4600	977.590942	0.000009	0.000001	0.000003	0.391015	0.316806	976.175293
4700	961.425293	0.000009	0.000001	0.000003	0.343150	0.352006	960.035034
4800	946.032898	0.000010	0.000000	0.000002	0.303518	0.384004	944.657837
4900	931.343689	0.000011	0.000000	0.000002	0.271505	0.412076	929.976562
5000	917.296387	0.000011	0.000000	0.000002	0.245961	0.436337	915.931763
5100	903.829590	0.000012	0.000000	0.000002	0.225475	0.457431	902.463745
5200	890.884033	0.000012	0.000000	0.000002	0.208701	0.476164	889.514282
5300	878.404358	0.000012	0.000000	0.000002	0.194483	0.493351	877.028687
5400	866.335938	0.000013	0.000000	0.000001	0.181860	0.509766	864.952637
5500	854.607483	0.000013	0.000000	0.000001	0.170097	0.525996	853.215271
5600	843.048340	0.000014	0.000000	0.000001	0.159845	0.540282	841.648071
5700	830.945068	0.000015	0.000002	0.000001	0.162493	0.531324	829.557373
5800	818.086609	0.000016	0.000001	0.000001	0.181868	0.494124	816.734558
5900	806.114746	0.000017	0.000000	0.000001	0.191804	0.475579	804.779968
6000	795.045044	0.000018	0.000000	0.000001	0.196784	0.466919	793.717651
6100	784.652344	0.000019	0.000000	0.000001	0.200539	0.461609	783.327942
6200	774.807495	0.000020	0.000000	0.000001	0.204168	0.457528	773.484070
6300	765.433228	0.000021	0.000000	0.000001	0.207942	0.453941	764.109497
6400	756.478333	0.000023	0.000000	0.000001	0.211857	0.450603	755.153442
6500	747.906128	0.000025	0.000000	0.000001	0.215804	0.447459	746.579590
6600	739.688904	0.000027	0.000000	0.000001	0.219639	0.444530	738.360535
6700	731.805420	0.000029	0.000000	0.000000	0.223222	0.441859	730.475220
6800	724.238708	0.000031	0.000000	0.000000	0.226434	0.439480	722.906860
6900	716.975464	0.000034	0.000000	0.000000	0.229201	0.437417	715.642212
7000	710.005188	0.000036	0.000000	0.000000	0.231495	0.435663	708.670776
7100	703.319702	0.000039	0.000000	0.000000	0.233324	0.434202	701.984619
7200	696.911865	0.000041	0.000000	0.000000	0.234727	0.433001	695.576416
7300	690.775879	0.000043	0.000000	0.000000	0.235751	0.432026	689.440247
7400	684.906067	0.000045	0.000000	0.000000	0.236449	0.431245	683.570679
7500	679.297241	0.000047	0.000000	0.000000	0.236864	0.430630	677.962219
7600	673.944092	0.000049	0.000000	0.000000	0.237031	0.430161	672.609619
7700	668.841431	0.000050	0.000000	0.000000	0.236981	0.429816	667.507751
7800	663.984131	0.000052	0.000000	0.000000	0.236737	0.429584	662.651489
7900	659.367126	0.000053	0.000000	0.000000	0.236320	0.429452	658.035583
8000	654.985352	0.000054	0.000000	0.000000	0.235751	0.429406	653.654907
8100	650.833496	0.000056	0.000000	0.000000	0.235045	0.429437	649.504456
8200	646.906616	0.000057	0.000000	0.000000	0.234222	0.429535	645.579041
8300	643.199402	0.000057	0.000000	0.000000	0.233297	0.429694	641.873352
8400	639.706787	0.000058	0.000000	0.000000	0.232291	0.429898	638.382385
8500	636.423218	0.000059	0.000000	0.000000	0.231224	0.430138	635.100464
8600	633.343506	0.000059	0.000000	0.000000	0.230114	0.430409	632.022339
8700	630.461914	0.000060	0.000000	0.000000	0.228989	0.430696	629.142517
8800	627.773438	0.000060	0.000000	0.000000	0.227892	0.430981	626.455688
8900	625.272766	0.000061	0.000000	0.000000	0.226878	0.431248	623.956421
9000	622.954956	0.000062	0.000000	0.000000	0.226042	0.431474	621.639893
9100	620.816223	0.000063	0.000000	0.000000	0.225561	0.431638	619.501709
9200	618.854980	0.000066	0.000000	0.000000	0.225816	0.431742	617.539856
9300	617.075378	0.000072	0.000000	0.000000	0.227909	0.431966	615.755554
9400	615.493408	0.000100	0.000000	0.000000	0.239051	0.433908	614.147400
9500	606.556030	0.016284	0.000000	0.039608	0.741988	0.126623	604.762939
9600	587.335754	0.021926	0.000000	0.466194	1.007077	0.217286	584.398865
9700	574.112427	0.046983	0.000000	0.586029	1.287530	0.595587	569.713135
9800	560.229980	0.189876	0.000000	0.803926	1.525395	0.866532	554.452332
9900	541.499390	0.266132	0.000000	0.763381	1.691137	1.036091	535.015442
10000	533.028992	0.366291	0.000000	0.583193	2.022629	1.442592	525.149109
10100	526.988953	0.493757	0.000000	0.461666	2.389997	1.840132	517.573303
10200	521.711060	0.626623	0.000000	0.399187	2.741255	2.217712	510.767395
10300	513.372925	0.849738	0.000002	0.491610	2.982925	2.619083	500.827576
10400	493.618317	1.350822	0.001453	0.546519	2.146968	3.565565	480.294464
10500	461.870178	3.481602	0.091464	0.555414	1.436941	5.738484	443.390839
10600	435.003143	6.072180	0.454570	0.598866	0.787186	6.777265	412.748627
10700	412.747162	7.413387	0.933236	0.587249	0.619291	7.009062	388.556580
10800	390.161743	7.888436	1.556417	0.676765	0.315063	7.619599	364.170776
10900	358.052856	7.173279	3.577255	0.388166	0.138351	8.236884	330.163696
11000	327.254517	6.979394	6.171823	0.357274	0.286554	7.938917	297.295074
11100	298.896790	6.611948	6.858687	0.411221	0.336479	7.963697	268.414581
11200	273.098755	5.525420	6.458683	0.403114	0.245857	7.987501	244.244827
11300	252.330032	4.622517	5.982594	0.427011	0.171465	7.836471	225.282028
11400	234.429855	3.809666	5.679570	0.515805	0.129687	7.914288	208.336853
11500	218.573685	3.316191	5.563712	0.681577	0.098593	7.713547	193.387939
11600	205.971848	3.064613	5.458907	0.820376	0.080462	7.175036	182.116974
11700	194.362106	2.813793	5.390962	0.921969	0.067424	6.585326	171.929886
11800	182.926117	2.498042	5.255453	1.001804	0.057237	6.027828	162.000702
11900	171.178131	2.092644	4.957965	1.070691	0.052165	5.488989	151.974518
12000	160.108673	1.838133	4.469745	1.156924	0.058866	4.907137	142.711868
12100	150.277863	1.699437	3.991246	1.262652	0.069639	4.278441	134.628372
12200	141.334732	1.600287	3.665628	1.356267	0.073625	3.432707	127.699890
12300	132.811310	1.523226	3.368393	1.261811	0.076166	2.691037	121.123459
12400	124.674301	1.471682	3.052270	1.141887	0.080978	2.126418	114.593658
12500	116.901901	1.404386	2.708798	1.044475	0.081820	1.699004	108.182602
12600	109.585899	1.315881	2.383683	0.987403	0.081643	1.413084	101.909485
12700	102.756912	1.232072	2.117361	0.944099	0.081414	1.217856	95.864845
12800	96.369530	1.160438	1.905877	0.906433	0.079803	1.071282	90.094612
12900	90.374344	1.097272	1.733804	0.876211	0.076588	0.957449	84.598984
13000	84.733429	1.040408	1.589494	0.852128	0.072803	0.869288	79.367218
13100	79.414635	0.989981	1.465629	0.831593	0.069768	0.798538	74.390823
13200	74.388626	0.946779	1.358326	0.813086	0.068517	0.737715	69.657974
13300	69.625305	0.911388	1.267532	0.796247	0.069740	0.681966	65.146729
13400	65.077461	0.883551	1.199996	0.781445	0.074104	0.628034	60.808189
13500	60.622917	0.863086	1.175122	0.769482	0.083565	0.572797	56.502502
13600	56.071190	0.850038	1.166412	0.754623	0.097803	0.525543	52.053421
13700	51.398037	0.839766	1.058805	0.735848	0.114136	0.481265	47.572815
13800	46.774986	0.816599	0.873432	0.696563	0.122755	0.440120	43.262642
13900	42.545586	0.796985	0.927524	0.665881	0.130910	0.408025	39.077332
14000	38.028168	0.784883	0.864715	0.614851	0.166257	0.370719	34.689766
14100	33.713165	0.718914	0.728984	0.575586	0.140136	0.337587	30.734234
14200	30.337027	0.623421	0.643055	0.543823	0.093343	0.313198	27.713646
14300	27.426826	0.528753	0.601220	0.517450	0.065577	0.284696	25.078857
14400	24.705219	0.450741	0.529536	0.484788	0.049515	0.255732	22.629662
14500	22.244377	0.392413	0.467969	0.462991	0.035018	0.221769	20.407431
14600	20.051586	0.349983	0.444825	0.439508	0.024771	0.194570	18.378588
14700	18.054348	0.316860	0.423814	0.414854	0.018480	0.170322	16.521217
14800	16.218357	0.290629	0.400482	0.389888	0.014579	0.148069	14.812064
14900	14.525448	0.269316	0.376396	0.364771	0.012034	0.127845	13.235208
15000	12.962852	0.251465	0.352612	0.339649	0.010326	0.109620	11.779235
15100	11.519609	0.235986	0.329705	0.314710	0.009167	0.093286	10.434303
15200	10.185227	0.221937	0.308066	0.290187	0.008361	0.078688	9.190937
15300	8.949827	0.208333	0.287859	0.266247	0.007751	0.065624	8.040639
15400	7.807964	0.194233	0.268626	0.242783	0.007211	0.053877	6.980146
15500	6.763264	0.179321	0.248947	0.219583	0.006682	0.043415	6.015218
15600	5.822364	0.164088	0.227598	0.196538	0.006149	0.034459	5.152925
15700	4.989427	0.148819	0.206674	0.173849	0.005564	0.027297	4.394363
15800	4.265452	0.133769	0.191322	0.152187	0.004914	0.021888	3.734571
15900	3.645696	0.117226	0.175833	0.132848	0.004106	0.018625	3.174325
16000	3.118048	0.101315	0.163960	0.116261	0.003466	0.015631	2.698318
16100	2.668064	0.087003	0.154035	0.101265	0.003005	0.013058	2.293637
16200	2.284344	0.074246	0.144933	0.087522	0.002663	0.010868	1.950580
16300	1.958262	0.063162	0.136603	0.074774	0.002417	0.009029	1.660831
16400	1.687585	0.052353	0.130573	0.063820	0.002129	0.007660	1.421260
16500	1.461519	0.044707	0.124321	0.053678	0.001990	0.006445	1.221942
16600	1.275280	0.038721	0.117746	0.045023	0.001848	0.005544	1.059008
16700	1.124954	0.033717	0.112069	0.037635	0.001686	0.004877	0.928407
16800	1.007969	0.031284	0.104542	0.031400	0.001618	0.004293	0.828920
16900	0.912073	0.028284	0.097673	0.026567	0.001453	0.003886	0.748870
17000	0.833632	0.027475	0.090248	0.022235	0.001418	0.003526	0.683785
17100	0.767859	0.025944	0.082323	0.019365	0.001328	0.003241	0.631087
17200	0.709434	0.024811	0.072465	0.017989	0.001228	0.003063	0.585588
17300	0.663332	0.023746	0.065855	0.016306	0.001151	0.002913	0.549296
17400	0.625921	0.022745	0.060943	0.014526	0.001085	0.002757	0.520023
17500	0.596545	0.021799	0.057455	0.012695	0.001040	0.002615	0.497287
17600	0.585972	0.019598	0.053514	0.012490	0.000880	0.002588	0.493435
17700	0.577019	0.017880	0.050031	0.012303	0.000767	0.002539	0.490193
17800	0.568158	0.016493	0.046871	0.012141	0.000679	0.002475	0.486345
17900	0.559461	0.015346	0.044149	0.011868	0.000601	0.002400	0.482096
18000	0.551480	0.014357	0.041982	0.011291	0.000548	0.002299	0.478156
18100	0.543235	0.013513	0.039762	0.010919	0.000495	0.002201	0.473650
18200	0.534883	0.012795	0.037860	0.010423	0.000455	0.002109	0.468678
18300	0.526676	0.012100	0.036092	0.009966	0.000425	0.002006	0.463656
18400	0.517365	0.011510	0.034365	0.009605	0.000391	0.001923	0.457256
18500	0.509325	0.011003	0.032831	0.009162	0.000368	0.001826	0.451941
18600	0.500201	0.010557	0.031488	0.008682	0.000348	0.001727	0.445323
18700	0.491962	0.010122	0.030059	0.008385	0.000328	0.001667	0.439404
18800	0.484194	0.009746	0.028966	0.007845	0.000316	0.001574	0.433859
18900	0.472804	0.009458	0.027909	0.007303	0.000308	0.001494	0.424531
19000	0.466805	0.009074	0.026581	0.007211	0.000286	0.001430	0.420507
19100	0.461242	0.008748	0.025525	0.007039	0.000273	0.001377	0.416630
19200	0.454332	0.008453	0.024656	0.006642	0.000263	0.001306	0.411444
19300	0.434781	0.008462	0.023924	0.005906	0.000271	0.001202	0.393542
19400	0.428054	0.008079	0.022824	0.005777	0.000248	0.001159	0.388560
19500	0.426531	0.007820	0.021927	0.005752	0.000238	0.001128	0.388300
19600	0.425066	0.007564	0.021133	0.005725	0.000228	0.001093	0.388001
19700	0.423205	0.007369	0.020463	0.005589	0.000221	0.001053	0.387237
19800	0.403771	0.007462	0.019917	0.005074	0.000243	0.000968	0.368896
19900	0.380958	0.007281	0.019470	0.004325	0.000221	0.000863	0.347712
20000	0.376129	0.007074	0.018456	0.004354	0.000210	0.000842	0.344141
20100	0.374842	0.006912	0.017721	0.004330	0.000204	0.000819	0.343833
20200	0.373537	0.006750	0.017091	0.004303	0.000198	0.000793	0.343410
20300	0.372090	0.006587	0.016524	0.004275	0.000193	0.000766	0.342786
20400	0.370055	0.006422	0.016011	0.004247	0.000187	0.000738	0.341524
20500	0.364730	0.006268	0.015585	0.004214	0.000184	0.000709	0.336878
20600	0.344979	0.006634	0.015495	0.004006	0.000225	0.000644	0.317106
20700	0.303561	0.006278	0.014933	0.003864	0.000201	0.000572	0.276940
20800	0.280886	0.006195	0.014157	0.003921	0.000193	0.000553	0.255121
20900	0.247900	0.006487	0.014094	0.003590	0.000217	0.000543	0.222210
21000	0.198944	0.007267	0.013894	0.004037	0.000285	0.000509	0.172160
21100	0.165793	0.006788	0.013952	0.003850	0.000188	0.000479	0.139870
21200	0.130992	0.007125	0.014339	0.003659	0.000188	0.000416	0.104661
21300	0.098430	0.007356	0.014262	0.003470	0.000215	0.000384	0.072143
21400	0.071579	0.007254	0.013894	0.003455	0.000243	0.000358	0.045773
21500	0.054794	0.007172	0.013481	0.003296	0.000276	0.000327	0.029639
21600	0.044052	0.007004	0.012858	0.003136	0.000267	0.000303	0.019913
21700	0.037027	0.006981	0.012079	0.003104	0.000292	0.000274	0.013729
21800	0.032261	0.006927	0.011297	0.003027	0.000276	0.000261	0.009936
21900	0.030313	0.006682	0.011085	0.002646	0.000266	0.000253	0.008861
22000	0.028470	0.006334	0.010811	0.002442	0.000255	0.000247	0.007880
22100	0.026835	0.006035	0.010507	0.002312	0.000246	0.000239	0.007011
22200	0.025417	0.005786	0.010193	0.002209	0.000238	0.000231	0.006291
22300	0.024187	0.005578	0.009872	0.002119	0.000232	0.000222	0.005710
22400	0.023107	0.005402	0.009543	0.002039	0.000226	0.000214	0.005242
22500	0.022156	0.005260	0.009199	0.001964	0.000221	0.000205	0.004879
22600	0.024034	0.005657	0.008523	0.001993	0.000621	0.000215	0.006191
22700	0.020145	0.005289	0.007817	0.001905	0.000220	0.000181	0.004332
22800	0.019437	0.005262	0.007330	0.001859	0.000221	0.000172	0.004200
22900	0.018906	0.005167	0.007095	0.001809	0.000215	0.000166	0.004071
23000	0.018435	0.005055	0.006932	0.001760	0.000209	0.000162	0.003946
23100	0.017980	0.004944	0.006780	0.001709	0.000204	0.000159	0.003821
23200	0.017533	0.004833	0.006635	0.001658	0.000200	0.000155	0.003697
23300	0.017086	0.004718	0.006491	0.001613	0.000195	0.000151	0.003572
23400	0.016641	0.004603	0.006340	0.001573	0.000191	0.000148	0.003449
23500	0.016209	0.004507	0.006166	0.001536	0.000187	0.000143	0.003339
23600	0.015772	0.004410	0.005982	0.001506	0.000183	0.000139	0.003230
23700	0.015354	0.004326	0.005775	0.001477	0.000179	0.000135	0.003151
23800	0.015196	0.004399	0.005551	0.001474	0.000194	0.000135	0.003113
23900	0.014728	0.004286	0.005379	0.001447	0.000179	0.000126	0.003005
24000	0.014529	0.004233	0.005316	0.001426	0.000176	0.000126	0.002951
24100	0.014338	0.004177	0.005264	0.001406	0.000174	0.000125	0.002893
24200	0.014145	0.004122	0.005213	0.001384	0.000172	0.000124	0.002835
24300	0.013951	0.004065	0.005162	0.001362	0.000170	0.000123	0.002777
24400	0.013756	0.004007	0.005110	0.001340	0.000168	0.000122	0.002720
24500	0.013559	0.003948	0.005057	0.001318	0.000165	0.000120	0.002664
24600	0.013360	0.003887	0.005003	0.001295	0.000163	0.000119	0.002609
24700	0.013159	0.003824	0.004948	0.001273	0.000161	0.000118	0.002555
24800	0.012958	0.003761	0.004892	0.001250	0.000159	0.000117	0.002503
24900	0.012754	0.003696	0.004834	0.001226	0.000157	0.000116	0.002452
25000	0.012549	0.003630	0.004775	0.001203	0.000154	0.000115	0.002402
25100	0.012342	0.003563	0.004715	0.001179	0.000152	0.000114	0.002353
25200	0.012133	0.003495	0.004652	0.001156	0.000150	0.000113	0.002305
25300	0.011920	0.003426	0.004585	0.001134	0.000147	0.000112	0.002257
25400	0.011703	0.003355	0.004513	0.001114	0.000145	0.000111	0.002211
25500	0.011482	0.003284	0.004435	0.001095	0.000142	0.000109	0.002164
25600	0.011255	0.003213	0.004351	0.001078	0.000139	0.000108	0.002118
25700	0.011023	0.003147	0.004256	0.001062	0.000137	0.000106	0.002072
25800	0.011139	0.003296	0.004137	0.001052	0.000149	0.000107	0.002142
25900	0.010698	0.003113	0.004031	0.001053	0.000136	0.000102	0.002025
26000	0.010495	0.003065	0.003964	0.001032	0.000134	0.000101	0.001963
26100	0.010398	0.003038	0.003938	0.001022	0.000133	0.000101	0.001932
26200	0.010293	0.003011	0.003913	0.001013	0.000132	0.000100	0.001890
26300	0.010181	0.002984	0.003888	0.001003	0.000131	0.000100	0.001844
26400	0.010068	0.002955	0.003862	0.000992	0.000130	0.000099	0.001799
26500	0.009958	0.002924	0.003836	0.000981	0.000130	0.000099	0.001760
26600	0.009851	0.002893	0.003808	0.000970	0.000129	0.000099	0.001726
26700	0.009746	0.002859	0.003780	0.000958	0.000128	0.000098	0.001698
26800	0.009642	0.002824	0.003752	0.000945	0.000127	0.000098	0.001673
26900	0.009539	0.002788	0.003722	0.000932	0.000125	0.000097	0.001651
27000	0.009434	0.002751	0.003692	0.000919	0.000124	0.000097	0.001631
27100	0.009328	0.002713	0.003660	0.000905	0.000123	0.000096	0.001612
27200	0.009220	0.002673	0.003628	0.000891	0.000122	0.000095	0.001595
27300	0.009110	0.002633	0.003594	0.000876	0.000120	0.000095	0.001577
27400	0.008998	0.002592	0.003558	0.000862	0.000119	0.000094	0.001560
27500	0.008882	0.002550	0.003519	0.000848	0.000118	0.000094	0.001543
27600	0.008762	0.002507	0.003477	0.000835	0.000116	0.000093	0.001525
27700	0.008638	0.002465	0.003430	0.000823	0.000115	0.000092	0.001507
27800	0.008509	0.002424	0.003378	0.000811	0.000113	0.000091	0.001488
27900	0.008374	0.002392	0.003309	0.000801	0.000112	0.000090	0.001469
28000	0.008319	0.002413	0.003245	0.000792	0.000116	0.000091	0.001454
28100	0.008177	0.002383	0.003186	0.000782	0.000112	0.000088	0.001426
28200	0.008115	0.002360	0.003165	0.000775	0.000111	0.000087	0.001418
28300	0.008054	0.002338	0.003145	0.000768	0.000110	0.000087	0.001409
28400	0.007992	0.002315	0.003125	0.000760	0.000109	0.000086	0.001401
28500	0.007928	0.002292	0.003105	0.000751	0.000108	0.000086	0.001392
28600	0.007863	0.002268	0.003084	0.000743	0.000107	0.000086	0.001382
28700	0.007795	0.002243	0.003062	0.000734	0.000106	0.000085	0.001373
28800	0.007724	0.002218	0.003040	0.000724	0.000106	0.000085	0.001362
28900	0.007652	0.002192	0.003016	0.000715	0.000105	0.000084	0.001352
29000	0.007577	0.002165	0.002990	0.000706	0.000104	0.000084	0.001341
29100	0.007499	0.002138	0.002963	0.000697	0.000102	0.000083	0.001329
29200	0.007418	0.002112	0.002931	0.000689	0.000101	0.000083	0.001317
29300	0.007333	0.002086	0.002897	0.000681	0.000100	0.000082	0.001303
29400	0.007242	0.002063	0.002854	0.000675	0.000100	0.000081	0.001289
29500	0.032839	0.003741	0.003425	0.000705	0.000836	0.000139	0.023018
29600	0.007113	0.002076	0.002740	0.000668	0.000101	0.000079	0.001271
29700	0.007012	0.002046	0.002706	0.000662	0.000099	0.000077	0.001246
29800	0.006968	0.002031	0.002690	0.000657	0.000099	0.000077	0.001238
29900	0.006925	0.002015	0.002677	0.000652	0.000098	0.000077	0.001230
30000	0.006882	0.001999	0.002665	0.000647	0.000098	0.000077	0.001223
30100	0.006837	0.001982	0.002651	0.000641	0.000097	0.000076	0.001216
30200	0.006791	0.001965	0.002638	0.000635	0.000096	0.000076	0.001209
30300	0.006744	0.001948	0.002624	0.000629	0.000095	0.000076	0.001201
30400	0.006694	0.001929	0.002609	0.000623	0.000095	0.000076	0.001193
30500	0.006643	0.001911	0.002593	0.000616	0.000094	0.000075	0.001185
30600	0.006590	0.001891	0.002577	0.000609	0.000093	0.000075	0.001176
30700	0.006536	0.001872	0.002560	0.000603	0.000092	0.000075	0.001167
30800	0.006479	0.001851	0.002542	0.000596	0.000091	0.000075	0.001158
30900	0.006420	0.001830	0.002524	0.000588	0.000090	0.000074	0.001149
31000	0.006359	0.001809	0.002503	0.000581	0.000090	0.000074	0.001139
31100	0.006296	0.001787	0.002482	0.000575	0.000089	0.000073	0.001128
31200	0.006230	0.001766	0.002457	0.000568	0.000088	0.000073	0.001117
31300	0.006160	0.001745	0.002429	0.000563	0.000087	0.000072	0.001105
31400	0.006611	0.002000	0.002444	0.000575	0.000103	0.000073	0.001241
31500	0.006071	0.001733	0.002382	0.000557	0.000087	0.000071	0.001081
31600	0.006043	0.001727	0.002371	0.000554	0.000087	0.000071	0.001076
31700	0.006019	0.001718	0.002363	0.000552	0.000086	0.000071	0.001073
31800	0.005994	0.001709	0.002354	0.000549	0.000086	0.000071	0.001069
31900	0.005969	0.001700	0.002346	0.000546	0.000085	0.000070	0.001065
32000	0.005942	0.001691	0.002338	0.000543	0.000085	0.000070	0.001061
32100	0.005915	0.001681	0.002329	0.000540	0.000084	0.000070	0.001057
32200	0.005886	0.001671	0.002320	0.000536	0.000084	0.000070	0.001053
32300	0.005857	0.001660	0.002310	0.000532	0.000084	0.000070	0.001048
32400	0.005826	0.001649	0.002300	0.000529	0.000083	0.000069	0.001043
32500	0.005794	0.001638	0.002290	0.000525	0.000083	0.000069	0.001038
32600	0.005760	0.001626	0.002279	0.000521	0.000082	0.000069	0.001033
32700	0.005725	0.001614	0.002267	0.000516	0.000081	0.000069	0.001027
32800	0.005689	0.001601	0.002256	0.000512	0.000081	0.000068	0.001022
32900	0.005652	0.001588	0.002243	0.000507	0.000080	0.000068	0.001016
33000	0.005613	0.001575	0.002230	0.000503	0.000080	0.000068	0.001010
33100	0.005572	0.001561	0.002216	0.000498	0.000079	0.000067	0.001003
33200	0.005530	0.001547	0.002203	0.000493	0.000079	0.000067	0.000996
33300	0.005487	0.001532	0.002187	0.000489	0.000078	0.000067	0.000989
33400	0.005441	0.001517	0.002171	0.000484	0.000077	0.000066	0.000981
33500	0.005393	0.001502	0.002153	0.000479	0.000077	0.000066	0.000973
33600	0.005342	0.001489	0.002131	0.000476	0.000076	0.000065	0.000964
33700	0.005289	0.001475	0.002108	0.000472	0.000075	0.000065	0.000954
33800	0.007223	0.002104	0.002100	0.000498	0.000172	0.000070	0.002036
33900	0.005214	0.001486	0.002048	0.000469	0.000076	0.000063	0.000935
34000	0.005178	0.001477	0.002032	0.000466	0.000076	0.000062	0.000926
34100	0.005154	0.001467	0.002025	0.000464	0.000076	0.000062	0.000922
34200	0.005130	0.001458	0.002018	0.000461	0.000075	0.000062	0.000919
34300	0.005106	0.001449	0.002010	0.000459	0.000075	0.000062	0.000915
34400	0.005081	0.001440	0.002002	0.000456	0.000074	0.000062	0.000911
34500	0.005054	0.001430	0.001994	0.000453	0.000074	0.000062	0.000906
34600	0.005027	0.001420	0.001985	0.000450	0.000073	0.000061	0.000902
34700	0.004999	0.001410	0.001976	0.000446	0.000073	0.000061	0.000897
34800	0.004969	0.001400	0.001967	0.000443	0.000073	0.000061	0.000893
34900	0.004939	0.001389	0.001957	0.000439	0.000072	0.000061	0.000888
35000	0.004907	0.001378	0.001947	0.000435	0.000072	0.000061	0.000882
35100	0.004873	0.001366	0.001935	0.000432	0.000071	0.000060	0.000877
35200	0.004838	0.001355	0.001923	0.000429	0.000071	0.000060	0.000870
35300	0.004801	0.001344	0.001909	0.000426	0.000070	0.000060	0.000864
35400	0.004762	0.001333	0.001892	0.000423	0.000070	0.000059	0.000856
35500	0.010170	0.003011	0.001972	0.000442	0.000179	0.000091	0.004205
35600	0.004705	0.001322	0.001868	0.000421	0.000070	0.000058	0.000839
35700	0.004671	0.001314	0.001852	0.000419	0.000069	0.000057	0.000832
35800	0.004652	0.001307	0.001846	0.000417	0.000069	0.000057	0.000829
35900	0.004633	0.001301	0.001839	0.000415	0.000069	0.000057	0.000826
36000	0.004614	0.001294	0.001833	0.000413	0.000068	0.000057	0.000823
36100	0.004594	0.001287	0.001827	0.000411	0.000068	0.000057	0.000820
